,index,product,date,region,sales
564,3948,pink morsel,2018-06-27,north,1581.0
565,3949,pink morsel,2018-06-27,south,1659.0
566,3950,pink morsel,2018-06-27,east,1707.0
567,3951,pink morsel,2018-06-27,west,1665.0
568,3976,pink morsel,2018-06-28,north,1563.0
569,3977,pink morsel,2018-06-28,south,1638.0
570,3978,pink morsel,2018-06-28,east,1692.0
571,3979,pink morsel,2018-06-28,west,1503.0
572,4004,pink morsel,2018-06-29,north,1686.0
573,4005,pink morsel,2018-06-29,south,1764.0
574,4006,pink morsel,2018-06-29,east,1629.0
575,4007,pink morsel,2018-06-29,west,1779.0
576,4032,pink morsel,2018-06-30,north,1554.0
577,4033,pink morsel,2018-06-30,south,1653.0
578,4034,pink morsel,2018-06-30,east,1515.0
579,4035,pink morsel,2018-06-30,west,1557.0
580,4060,pink morsel,2018-07-01,north,1746.0
581,4061,pink morsel,2018-07-01,south,1671.0
582,4062,pink morsel,2018-07-01,east,1716.0
583,4063,pink morsel,2018-07-01,west,1554.0
584,4088,pink morsel,2018-07-02,north,1695.0
585,4089,pink morsel,2018-07-02,south,1611.0
586,4090,pink morsel,2018-07-02,east,1680.0
587,4091,pink morsel,2018-07-02,west,1671.0
588,4116,pink morsel,2018-07-03,north,1644.0
589,4117,pink morsel,2018-07-03,south,1638.0
590,4118,pink morsel,2018-07-03,east,1623.0
591,4119,pink morsel,2018-07-03,west,1515.0
592,4144,pink morsel,2018-07-04,north,1743.0
593,4145,pink morsel,2018-07-04,south,1587.0
594,4146,pink morsel,2018-07-04,east,1764.0
595,4147,pink morsel,2018-07-04,west,1572.0
596,4172,pink morsel,2018-07-05,north,1752.0
597,4173,pink morsel,2018-07-05,south,1647.0
598,4174,pink morsel,2018-07-05,east,1575.0
599,4175,pink morsel,2018-07-05,west,1500.0
600,4200,pink morsel,2018-07-06,north,1743.0
601,4201,pink morsel,2018-07-06,south,1566.0
602,4202,pink morsel,2018-07-06,east,1758.0
603,4203,pink morsel,2018-07-06,west,1689.0
604,4228,pink morsel,2018-07-07,north,1776.0
605,4229,pink morsel,2018-07-07,south,1770.0
606,4230,pink morsel,2018-07-07,east,1695.0
607,4231,pink morsel,2018-07-07,west,1566.0
608,4256,pink morsel,2018-07-08,north,1623.0
609,4257,pink morsel,2018-07-08,south,1776.0
610,4258,pink morsel,2018-07-08,east,1515.0
611,4259,pink morsel,2018-07-08,west,1761.0
612,4284,pink morsel,2018-07-09,north,1623.0
613,4285,pink morsel,2018-07-09,south,1788.0
614,4286,pink morsel,2018-07-09,east,1542.0
615,4287,pink morsel,2018-07-09,west,1515.0
616,4312,pink morsel,2018-07-10,north,1794.0
617,4313,pink morsel,2018-07-10,south,1794.0
618,4314,pink morsel,2018-07-10,east,1755.0
619,4315,pink morsel,2018-07-10,west,1761.0
620,4340,pink morsel,2018-07-11,north,1605.0
621,4341,pink morsel,2018-07-11,south,1569.0
622,4342,pink morsel,2018-07-11,east,1638.0
623,4343,pink morsel,2018-07-11,west,1677.0
624,4368,pink morsel,2018-07-12,north,1593.0
625,4369,pink morsel,2018-07-12,south,1500.0
626,4370,pink morsel,2018-07-12,east,1539.0
627,4371,pink morsel,2018-07-12,west,1719.0
628,4396,pink morsel,2018-07-13,north,1749.0
629,4397,pink morsel,2018-07-13,south,1596.0
630,4398,pink morsel,2018-07-13,east,1680.0
631,4399,pink morsel,2018-07-13,west,1509.0
632,4424,pink morsel,2018-07-14,north,1500.0
633,4425,pink morsel,2018-07-14,south,1653.0
634,4426,pink morsel,2018-07-14,east,1620.0
635,4427,pink morsel,2018-07-14,west,1575.0
636,4452,pink morsel,2018-07-15,north,1737.0
637,4453,pink morsel,2018-07-15,south,1713.0
638,4454,pink morsel,2018-07-15,east,1698.0
639,4455,pink morsel,2018-07-15,west,1539.0
640,4480,pink morsel,2018-07-16,north,1773.0
641,4481,pink morsel,2018-07-16,south,1707.0
642,4482,pink morsel,2018-07-16,east,1554.0
643,4483,pink morsel,2018-07-16,west,1515.0
644,4508,pink morsel,2018-07-17,north,1551.0
645,4509,pink morsel,2018-07-17,south,1566.0
646,4510,pink morsel,2018-07-17,east,1788.0
647,4511,pink morsel,2018-07-17,west,1614.0
648,4536,pink morsel,2018-07-18,north,1704.0
649,4537,pink morsel,2018-07-18,south,1656.0
650,4538,pink morsel,2018-07-18,east,1530.0
651,4539,pink morsel,2018-07-18,west,1659.0
652,4564,pink morsel,2018-07-19,north,1620.0
653,4565,pink morsel,2018-07-19,south,1725.0
654,4566,pink morsel,2018-07-19,east,1704.0
655,4567,pink morsel,2018-07-19,west,1527.0
656,4592,pink morsel,2018-07-20,north,1731.0
657,4593,pink morsel,2018-07-20,south,1761.0
658,4594,pink morsel,2018-07-20,east,1644.0
659,4595,pink morsel,2018-07-20,west,1653.0
660,4620,pink morsel,2018-07-21,north,1725.0
661,4621,pink morsel,2018-07-21,south,1698.0
662,4622,pink morsel,2018-07-21,east,1662.0
663,4623,pink morsel,2018-07-21,west,1656.0
664,4648,pink morsel,2018-07-22,north,1608.0
665,4649,pink morsel,2018-07-22,south,1773.0
666,4650,pink morsel,2018-07-22,east,1659.0
667,4651,pink morsel,2018-07-22,west,1647.0
668,4676,pink morsel,2018-07-23,north,1638.0
669,4677,pink morsel,2018-07-23,south,1623.0
670,4678,pink morsel,2018-07-23,east,1719.0
671,4679,pink morsel,2018-07-23,west,1629.0
672,4704,pink morsel,2018-07-24,north,1701.0
673,4705,pink morsel,2018-07-24,south,1725.0
674,4706,pink morsel,2018-07-24,east,1752.0
675,4707,pink morsel,2018-07-24,west,1557.0
676,4732,pink morsel,2018-07-25,north,1500.0
677,4733,pink morsel,2018-07-25,south,1707.0
678,4734,pink morsel,2018-07-25,east,1533.0
679,4735,pink morsel,2018-07-25,west,1737.0
680,4760,pink morsel,2018-07-26,north,1605.0
681,4761,pink morsel,2018-07-26,south,1767.0
682,4762,pink morsel,2018-07-26,east,1551.0
683,4763,pink morsel,2018-07-26,west,1521.0
684,4788,pink morsel,2018-07-27,north,1659.0
685,4789,pink morsel,2018-07-27,south,1611.0
686,4790,pink morsel,2018-07-27,east,1695.0
687,4791,pink morsel,2018-07-27,west,1632.0
688,4816,pink morsel,2018-07-28,north,1515.0
689,4817,pink morsel,2018-07-28,south,1584.0
690,4818,pink morsel,2018-07-28,east,1596.0
691,4819,pink morsel,2018-07-28,west,1743.0
692,4844,pink morsel,2018-07-29,north,1791.0
693,4845,pink morsel,2018-07-29,south,1599.0
694,4846,pink morsel,2018-07-29,east,1749.0
695,4847,pink morsel,2018-07-29,west,1755.0
696,4872,pink morsel,2018-07-30,north,1755.0
697,4873,pink morsel,2018-07-30,south,1662.0
698,4874,pink morsel,2018-07-30,east,1509.0
699,4875,pink morsel,2018-07-30,west,1776.0
700,4900,pink morsel,2018-07-31,north,1695.0
701,4901,pink morsel,2018-07-31,south,1707.0
702,4902,pink morsel,2018-07-31,east,1548.0
703,4903,pink morsel,2018-07-31,west,1578.0
704,4928,pink morsel,2018-08-01,north,1563.0
705,4929,pink morsel,2018-08-01,south,1674.0
706,4930,pink morsel,2018-08-01,east,1554.0
707,4931,pink morsel,2018-08-01,west,1665.0
708,4956,pink morsel,2018-08-02,north,1527.0
709,4957,pink morsel,2018-08-02,south,1617.0
710,4958,pink morsel,2018-08-02,east,1548.0
711,4959,pink morsel,2018-08-02,west,1671.0
712,4984,pink morsel,2018-08-03,north,1668.0
713,4985,pink morsel,2018-08-03,south,1671.0
714,4986,pink morsel,2018-08-03,east,1719.0
715,4987,pink morsel,2018-08-03,west,1668.0
716,5012,pink morsel,2018-08-04,north,1536.0
717,5013,pink morsel,2018-08-04,south,1734.0
718,5014,pink morsel,2018-08-04,east,1743.0
719,5015,pink morsel,2018-08-04,west,1776.0
720,5040,pink morsel,2018-08-05,north,1650.0
721,5041,pink morsel,2018-08-05,south,1599.0
722,5042,pink morsel,2018-08-05,east,1614.0
723,5043,pink morsel,2018-08-05,west,1773.0
724,5068,pink morsel,2018-08-06,north,1611.0
725,5069,pink morsel,2018-08-06,south,1605.0
726,5070,pink morsel,2018-08-06,east,1554.0
727,5071,pink morsel,2018-08-06,west,1788.0
728,5096,pink morsel,2018-08-07,north,1566.0
729,5097,pink morsel,2018-08-07,south,1560.0
730,5098,pink morsel,2018-08-07,east,1551.0
731,5099,pink morsel,2018-08-07,west,1626.0
732,5124,pink morsel,2018-08-08,north,1665.0
733,5125,pink morsel,2018-08-08,south,1539.0
734,5126,pink morsel,2018-08-08,east,1506.0
735,5127,pink morsel,2018-08-08,west,1617.0
736,5152,pink morsel,2018-08-09,north,1797.0
737,5153,pink morsel,2018-08-09,south,1794.0
738,5154,pink morsel,2018-08-09,east,1620.0
739,5155,pink morsel,2018-08-09,west,1683.0
740,5180,pink morsel,2018-08-10,north,1620.0
741,5181,pink morsel,2018-08-10,south,1554.0
742,5182,pink morsel,2018-08-10,east,1701.0
743,5183,pink morsel,2018-08-10,west,1785.0
744,5208,pink morsel,2018-08-11,north,1689.0
745,5209,pink morsel,2018-08-11,south,1650.0
746,5210,pink morsel,2018-08-11,east,1533.0
747,5211,pink morsel,2018-08-11,west,1587.0
748,5236,pink morsel,2018-08-12,north,1509.0
749,5237,pink morsel,2018-08-12,south,1743.0
750,5238,pink morsel,2018-08-12,east,1719.0
751,5239,pink morsel,2018-08-12,west,1743.0
752,5264,pink morsel,2018-08-13,north,1701.0
753,5265,pink morsel,2018-08-13,south,1629.0
754,5266,pink morsel,2018-08-13,east,1638.0
755,5267,pink morsel,2018-08-13,west,1611.0
756,5292,pink morsel,2018-08-14,north,1623.0
757,5293,pink morsel,2018-08-14,south,1635.0
758,5294,pink morsel,2018-08-14,east,1716.0
759,5295,pink morsel,2018-08-14,west,1707.0
760,5320,pink morsel,2018-08-15,north,1602.0
761,5321,pink morsel,2018-08-15,south,1542.0
762,5322,pink morsel,2018-08-15,east,1800.0
763,5323,pink morsel,2018-08-15,west,1734.0
764,5348,pink morsel,2018-08-16,north,1788.0
765,5349,pink morsel,2018-08-16,south,1614.0
766,5350,pink morsel,2018-08-16,east,1743.0
767,5351,pink morsel,2018-08-16,west,1770.0
768,5376,pink morsel,2018-08-17,north,1776.0
769,5377,pink morsel,2018-08-17,south,1713.0
770,5378,pink morsel,2018-08-17,east,1623.0
771,5379,pink morsel,2018-08-17,west,1752.0
772,5404,pink morsel,2018-08-18,north,1527.0
773,5405,pink morsel,2018-08-18,south,1776.0
774,5406,pink morsel,2018-08-18,east,1689.0
775,5407,pink morsel,2018-08-18,west,1713.0
776,5432,pink morsel,2018-08-19,north,1509.0
777,5433,pink morsel,2018-08-19,south,1575.0
778,5434,pink morsel,2018-08-19,east,1701.0
779,5435,pink morsel,2018-08-19,west,1575.0
780,5460,pink morsel,2018-08-20,north,1581.0
781,5461,pink morsel,2018-08-20,south,1779.0
782,5462,pink morsel,2018-08-20,east,1662.0
783,5463,pink morsel,2018-08-20,west,1506.0
784,5488,pink morsel,2018-08-21,north,1794.0
785,5489,pink morsel,2018-08-21,south,1659.0
786,5490,pink morsel,2018-08-21,east,1644.0
787,5491,pink morsel,2018-08-21,west,1707.0
788,5516,pink morsel,2018-08-22,north,1704.0
789,5517,pink morsel,2018-08-22,south,1500.0
790,5518,pink morsel,2018-08-22,east,1539.0
791,5519,pink morsel,2018-08-22,west,1800.0
792,5544,pink morsel,2018-08-23,north,1557.0
793,5545,pink morsel,2018-08-23,south,1554.0
794,5546,pink morsel,2018-08-23,east,1788.0
795,5547,pink morsel,2018-08-23,west,1563.0
796,5572,pink morsel,2018-08-24,north,1548.0
797,5573,pink morsel,2018-08-24,south,1560.0
798,5574,pink morsel,2018-08-24,east,1734.0
799,5575,pink morsel,2018-08-24,west,1644.0
800,5600,pink morsel,2018-08-25,north,1629.0
801,5601,pink morsel,2018-08-25,south,1677.0
802,5602,pink morsel,2018-08-25,east,1764.0
803,5603,pink morsel,2018-08-25,west,1515.0
804,5628,pink morsel,2018-08-26,north,1542.0
805,5629,pink morsel,2018-08-26,south,1545.0
806,5630,pink morsel,2018-08-26,east,1668.0
807,5631,pink morsel,2018-08-26,west,1584.0
808,5656,pink morsel,2018-08-27,north,1605.0
809,5657,pink morsel,2018-08-27,south,1740.0
810,5658,pink morsel,2018-08-27,east,1602.0
811,5659,pink morsel,2018-08-27,west,1509.0
812,5684,pink morsel,2018-08-28,north,1566.0
813,5685,pink morsel,2018-08-28,south,1680.0
814,5686,pink morsel,2018-08-28,east,1656.0
815,5687,pink morsel,2018-08-28,west,1722.0
816,5712,pink morsel,2018-08-29,north,1662.0
817,5713,pink morsel,2018-08-29,south,1794.0
818,5714,pink morsel,2018-08-29,east,1734.0
819,5715,pink morsel,2018-08-29,west,1647.0
820,5740,pink morsel,2018-08-30,north,1635.0
821,5741,pink morsel,2018-08-30,south,1743.0
822,5742,pink morsel,2018-08-30,east,1665.0
823,5743,pink morsel,2018-08-30,west,1770.0
824,5768,pink morsel,2018-08-31,north,1749.0
825,5769,pink morsel,2018-08-31,south,1695.0
826,5770,pink morsel,2018-08-31,east,1644.0
827,5771,pink morsel,2018-08-31,west,1602.0
828,5796,pink morsel,2018-09-01,north,1560.0
829,5797,pink morsel,2018-09-01,south,1500.0
830,5798,pink morsel,2018-09-01,east,1719.0
831,5799,pink morsel,2018-09-01,west,1557.0
832,5824,pink morsel,2018-09-02,north,1527.0
833,5825,pink morsel,2018-09-02,south,1653.0
834,5826,pink morsel,2018-09-02,east,1506.0
835,5827,pink morsel,2018-09-02,west,1575.0
836,5852,pink morsel,2018-09-03,north,1749.0
837,5853,pink morsel,2018-09-03,south,1770.0
838,5854,pink morsel,2018-09-03,east,1674.0
839,5855,pink morsel,2018-09-03,west,1650.0
840,5880,pink morsel,2018-09-04,north,1794.0
841,5881,pink morsel,2018-09-04,south,1509.0
842,5882,pink morsel,2018-09-04,east,1785.0
843,5883,pink morsel,2018-09-04,west,1539.0
844,5908,pink morsel,2018-09-05,north,1731.0
845,5909,pink morsel,2018-09-05,south,1617.0
846,5910,pink morsel,2018-09-05,east,1656.0
847,5911,pink morsel,2018-09-05,west,1599.0
848,5936,pink morsel,2018-09-06,north,1713.0
849,5937,pink morsel,2018-09-06,south,1506.0
850,5938,pink morsel,2018-09-06,east,1758.0
851,5939,pink morsel,2018-09-06,west,1650.0
852,5964,pink morsel,2018-09-07,north,1791.0
853,5965,pink morsel,2018-09-07,south,1623.0
854,5966,pink morsel,2018-09-07,east,1776.0
855,5967,pink morsel,2018-09-07,west,1653.0
856,5992,pink morsel,2018-09-08,north,1659.0
857,5993,pink morsel,2018-09-08,south,1755.0
858,5994,pink morsel,2018-09-08,east,1533.0
859,5995,pink morsel,2018-09-08,west,1557.0
860,6020,pink morsel,2018-09-09,north,1527.0
861,6021,pink morsel,2018-09-09,south,1614.0
862,6022,pink morsel,2018-09-09,east,1638.0
863,6023,pink morsel,2018-09-09,west,1704.0
864,6048,pink morsel,2018-09-10,north,1650.0
865,6049,pink morsel,2018-09-10,south,1656.0
866,6050,pink morsel,2018-09-10,east,1782.0
867,6051,pink morsel,2018-09-10,west,1527.0
868,6076,pink morsel,2018-09-11,north,1578.0
869,6077,pink morsel,2018-09-11,south,1767.0
870,6078,pink morsel,2018-09-11,east,1749.0
871,6079,pink morsel,2018-09-11,west,1524.0
872,6104,pink morsel,2018-09-12,north,1719.0
873,6105,pink morsel,2018-09-12,south,1695.0
874,6106,pink morsel,2018-09-12,east,1740.0
875,6107,pink morsel,2018-09-12,west,1533.0
876,6132,pink morsel,2018-09-13,north,1653.0
877,6133,pink morsel,2018-09-13,south,1560.0
878,6134,pink morsel,2018-09-13,east,1677.0
879,6135,pink morsel,2018-09-13,west,1539.0
880,6160,pink morsel,2018-09-14,north,1713.0
881,6161,pink morsel,2018-09-14,south,1554.0
882,6162,pink morsel,2018-09-14,east,1743.0
883,6163,pink morsel,2018-09-14,west,1701.0
884,6188,pink morsel,2018-09-15,north,1587.0
885,6189,pink morsel,2018-09-15,south,1512.0
886,6190,pink morsel,2018-09-15,east,1698.0
887,6191,pink morsel,2018-09-15,west,1746.0
888,6216,pink morsel,2018-09-16,north,1554.0
889,6217,pink morsel,2018-09-16,south,1554.0
890,6218,pink morsel,2018-09-16,east,1782.0
891,6219,pink morsel,2018-09-16,west,1782.0
892,6244,pink morsel,2018-09-17,north,1764.0
893,6245,pink morsel,2018-09-17,south,1620.0
894,6246,pink morsel,2018-09-17,east,1545.0
895,6247,pink morsel,2018-09-17,west,1722.0
896,6272,pink morsel,2018-09-18,north,1503.0
897,6273,pink morsel,2018-09-18,south,1530.0
898,6274,pink morsel,2018-09-18,east,1737.0
899,6275,pink morsel,2018-09-18,west,1692.0
900,6300,pink morsel,2018-09-19,north,1542.0
901,6301,pink morsel,2018-09-19,south,1758.0
902,6302,pink morsel,2018-09-19,east,1779.0
903,6303,pink morsel,2018-09-19,west,1593.0
904,6328,pink morsel,2018-09-20,north,1686.0
905,6329,pink morsel,2018-09-20,south,1749.0
906,6330,pink morsel,2018-09-20,east,1662.0
907,6331,pink morsel,2018-09-20,west,1569.0
908,6356,pink morsel,2018-09-21,north,1590.0
909,6357,pink morsel,2018-09-21,south,1665.0
910,6358,pink morsel,2018-09-21,east,1716.0
911,6359,pink morsel,2018-09-21,west,1704.0
912,6384,pink morsel,2018-09-22,north,1632.0
913,6385,pink morsel,2018-09-22,south,1581.0
914,6386,pink morsel,2018-09-22,east,1758.0
915,6387,pink morsel,2018-09-22,west,1641.0
916,6412,pink morsel,2018-09-23,north,1731.0
917,6413,pink morsel,2018-09-23,south,1677.0
918,6414,pink morsel,2018-09-23,east,1728.0
919,6415,pink morsel,2018-09-23,west,1755.0
920,6440,pink morsel,2018-09-24,north,1611.0
921,6441,pink morsel,2018-09-24,south,1593.0
922,6442,pink morsel,2018-09-24,east,1797.0
923,6443,pink morsel,2018-09-24,west,1560.0
924,6468,pink morsel,2018-09-25,north,1530.0
925,6469,pink morsel,2018-09-25,south,1770.0
926,6470,pink morsel,2018-09-25,east,1611.0
927,6471,pink morsel,2018-09-25,west,1701.0
928,6496,pink morsel,2018-09-26,north,1617.0
929,6497,pink morsel,2018-09-26,south,1515.0
930,6498,pink morsel,2018-09-26,east,1713.0
931,6499,pink morsel,2018-09-26,west,1500.0
932,6524,pink morsel,2018-09-27,north,1632.0
933,6525,pink morsel,2018-09-27,south,1713.0
934,6526,pink morsel,2018-09-27,east,1743.0
935,6527,pink morsel,2018-09-27,west,1587.0
936,6552,pink morsel,2018-09-28,north,1749.0
937,6553,pink morsel,2018-09-28,south,1533.0
938,6554,pink morsel,2018-09-28,east,1653.0
939,6555,pink morsel,2018-09-28,west,1512.0
940,6580,pink morsel,2018-09-29,north,1518.0
941,6581,pink morsel,2018-09-29,south,1623.0
942,6582,pink morsel,2018-09-29,east,1701.0
943,6583,pink morsel,2018-09-29,west,1596.0
944,6608,pink morsel,2018-09-30,north,1746.0
945,6609,pink morsel,2018-09-30,south,1536.0
946,6610,pink morsel,2018-09-30,east,1659.0
947,6611,pink morsel,2018-09-30,west,1524.0
948,6636,pink morsel,2018-10-01,north,1782.0
949,6637,pink morsel,2018-10-01,south,1632.0
950,6638,pink morsel,2018-10-01,east,1755.0
951,6639,pink morsel,2018-10-01,west,1650.0
952,6664,pink morsel,2018-10-02,north,1680.0
953,6665,pink morsel,2018-10-02,south,1701.0
954,6666,pink morsel,2018-10-02,east,1800.0
955,6667,pink morsel,2018-10-02,west,1740.0
956,6692,pink morsel,2018-10-03,north,1563.0
957,6693,pink morsel,2018-10-03,south,1788.0
958,6694,pink morsel,2018-10-03,east,1536.0
959,6695,pink morsel,2018-10-03,west,1764.0
960,6720,pink morsel,2018-10-04,north,1512.0
961,6721,pink morsel,2018-10-04,south,1560.0
962,6722,pink morsel,2018-10-04,east,1626.0
963,6723,pink morsel,2018-10-04,west,1797.0
964,6748,pink morsel,2018-10-05,north,1779.0
965,6749,pink morsel,2018-10-05,south,1683.0
966,6750,pink morsel,2018-10-05,east,1713.0
967,6751,pink morsel,2018-10-05,west,1794.0
968,6776,pink morsel,2018-10-06,north,1584.0
969,6777,pink morsel,2018-10-06,south,1647.0
970,6778,pink morsel,2018-10-06,east,1596.0
971,6779,pink morsel,2018-10-06,west,1515.0
972,6804,pink morsel,2018-10-07,north,1533.0
973,6805,pink morsel,2018-10-07,south,1608.0
974,6806,pink morsel,2018-10-07,east,1794.0
975,6807,pink morsel,2018-10-07,west,1578.0
976,6832,pink morsel,2018-10-08,north,1701.0
977,6833,pink morsel,2018-10-08,south,1617.0
978,6834,pink morsel,2018-10-08,east,1779.0
979,6835,pink morsel,2018-10-08,west,1785.0
980,6860,pink morsel,2018-10-09,north,1680.0
981,6861,pink morsel,2018-10-09,south,1590.0
982,6862,pink morsel,2018-10-09,east,1551.0
983,6863,pink morsel,2018-10-09,west,1587.0
984,6888,pink morsel,2018-10-10,north,1749.0
985,6889,pink morsel,2018-10-10,south,1701.0
986,6890,pink morsel,2018-10-10,east,1599.0
987,6891,pink morsel,2018-10-10,west,1506.0
988,6916,pink morsel,2018-10-11,north,1596.0
989,6917,pink morsel,2018-10-11,south,1800.0
990,6918,pink morsel,2018-10-11,east,1749.0
991,6919,pink morsel,2018-10-11,west,1674.0
992,6944,pink morsel,2018-10-12,north,1782.0
993,6945,pink morsel,2018-10-12,south,1647.0
994,6946,pink morsel,2018-10-12,east,1542.0
995,6947,pink morsel,2018-10-12,west,1656.0
996,6972,pink morsel,2018-10-13,north,1581.0
997,6973,pink morsel,2018-10-13,south,1713.0
998,6974,pink morsel,2018-10-13,east,1722.0
999,6975,pink morsel,2018-10-13,west,1686.0
1000,7000,pink morsel,2018-10-14,north,1728.0
1001,7001,pink morsel,2018-10-14,south,1755.0
1002,7002,pink morsel,2018-10-14,east,1503.0
1003,7003,pink morsel,2018-10-14,west,1602.0
1004,7028,pink morsel,2018-10-15,north,1605.0
1005,7029,pink morsel,2018-10-15,south,1719.0
1006,7030,pink morsel,2018-10-15,east,1548.0
1007,7031,pink morsel,2018-10-15,west,1626.0
1008,7056,pink morsel,2018-10-16,north,1551.0
1009,7057,pink morsel,2018-10-16,south,1662.0
1010,7058,pink morsel,2018-10-16,east,1650.0
1011,7059,pink morsel,2018-10-16,west,1788.0
1012,7084,pink morsel,2018-10-17,north,1536.0
1013,7085,pink morsel,2018-10-17,south,1551.0
1014,7086,pink morsel,2018-10-17,east,1656.0
1015,7087,pink morsel,2018-10-17,west,1644.0
1016,7112,pink morsel,2018-10-18,north,1692.0
